id,name,cost,area,numberOfBedRooms,numberOfToilets,streetNumber,city,district,ward,lanlordAccountId,createAt,updatedAt,type
154629070,"Cho thuê biệt thự khu Khang Điền,Phước Long B, Quận 9.200m2/25 triệu",25000000,200.0,4.0,5.0,Đường 11,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),11156916,2023-04-20,,nha_dat
156294140,NHÀ ĐẸP 4PN 3WC TRỆT 2 LẦU ST CẦN CHO THUÊ NGAY MẶT TIỀN ĐƯỜNG Q5,20000000,80.0,4.0,3.0,Đường Nguyễn Biểu,Tp Hồ Chí Minh,Quận 5,Phường 1,11572711,2022-01-17,,nha_dat
156294092,Cho thuê nhà hẻm xe hơi thông 3PN đg Võ Văn Hát-Q9,6000000,80.0,3.0,,Hẻm đường Võ Văn Hát,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Trường (Quận 9 cũ),12983065,2022-02-12,,nha_dat
156294094,Mặt tiền kinh doanh phan văn trị .trệt 2 lầu .6pn.6wc,44000000,80.0,6.0,6.0,Đường Phan Văn Trị,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 11,19555693,2024-03-26,,nha_dat
156294096,"Cho thuê nhà mặt tiền 1E Dân Chủ, P. Bình Thọ, TP. Thủ Đức, 5x22.5",45000000,110.0,4.0,,1E ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Thọ (Quận Thủ Đức cũ),13109862,2024-04-10,,nha_dat
156188217,"cho thuê nhà đường 539 phước Long B, Q9, 1 trệt 1 lầu.",12000000,65.0,2.0,2.0,undefined,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),10247936,2023-12-28,,nha_dat
156198530,Cho thuê nhà dt 52 m đúc 1 lửng 2 lầu đường Nguyễn căn nghi hẻm xe hơi,13000000,52.0,4.0,3.0,274 ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 7,5337389,2024-01-23,,nha_dat
155907276,cho thuê Village 1 trệt 2L đường Oto Hiệp Bình chánh Thủ Đức 25tr,25000000,135.0,3.0,3.0,Đường Phạm Văn Đồng,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),23237422,2024-04-22,,nha_dat
149679935,"MTNB TRẦN THỦ ĐỘ, 4x18m_3Tấm mới ngay chợ Nguyễn Sơn",11000000,82.0,4.0,3.0,Trần Thủ Độ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Phú Thạnh,3027988,2024-04-16,,nha_dat
156294055,"Cho thuê nhà MT Lê Văn Sỹ p1 Tân Bình, Diện tích 10x28m trống suốt",120000000,280.0,4.0,,Đường Lê Văn Sỹ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 1,22541644,2022-08-14,,nha_dat
156236827,Nhà đẹp lung linh lửng 2 lầu st 3pn.4wc gần c.viên làng hoa 12tr,12000000,50.0,3.0,4.0,Nguyễn Văn Khối,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 8,12495262,2024-02-16,,nha_dat
156043569,Nhà Cho Thuê Gần CĐ ĐL quận 12 - Đã sẵn nội thất,10000000,58.7999,4.0,4.0,Đường Thạnh Lộc 40,Tp Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,19825682,2022-05-08,,nha_dat
156293984,NHÀ SÂN VƯỜN đường Bùi Đình Túy,16000000,80.0,3.0,3.0,Đường Bùi Đình Tuý,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 24,317189,2023-09-18,,nha_dat
156293950,"Cho Thuệ Căn Nhà 3 Tầng Xe Hơi Đậu, Phước Kiển Nhà Bè 13tr/tháng",13500000,100.0,4.0,3.0,123 ,Tp Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Kiển,153353,2023-09-13,,nha_dat
156293948,"Nhà hẻm 1 xẹt Đường Số 19, hẻm xe hơi, 60m2, 5pn",12000000,60.0,5.0,4.0,Đường Số 19,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 8,12853561,2023-11-26,,nha_dat
155631405,"Cho thuê nhà biệt thự 1 trệt, 2 lầu dt 6×20 có 4pn,3wc, khu vực VIP",17000000,120.0,4.0,3.0,Tân Thới Nhất,Tp Hồ Chí Minh,Quận 12,Phường Tân Thới Nhất,24697245,2022-08-15,,nha_dat
154963314,🔥🔥Nhà Phố Liền Kề trệt lửng 3 lầu hẻm xe hơi 🔥🔥Nguyễn Văn Dung P6🔥🔥🔥,22000000,68.0,4.0,5.0,Nguyễn Văn Dung,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 6,9750828,2024-04-08,,nha_dat
155820419,cho thuê nhà NC mặt tiền đường kinh doanh tự do .Thạnh xuân Q12,15000000,104.0,4.0,2.0,Đường Quốc lộ 1,Tp Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,24474650,2024-04-05,,nha_dat
156169855,"Cho thuê nhà HXH vị trí đẹp Quốc Lộ 13, Full NT, p26, B Thạnh",10000000,28.0,1.0,1.0,Quốc Lộ 13,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 26,26595073,2024-04-26,,nha_dat
155083511,Nhà phố SIMCITY cho thuê giá rẻ Full NT 1T2L-Lò Lu Trường Thạnh Quận 9,12000000,87.0,4.0,4.0,Lò Lu,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Trường Thạnh (Quận 9 cũ),26308136,2022-08-25,,nha_dat
156293872,"Cho thuê nhà MT 358 Lê Văn Việt, P. Tăng Nhơn Phú A, Q9, 7.5x20m",80000000,150.0,3.0,,358 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú A (Quận 9 cũ),13109862,2024-02-23,,nha_dat
155218727,Hẻm 8m TÂN SƠN NHÌ 3 Tấm (4 x 20m) 4PN 4WC_12tr/th,12000000,80.0,4.0,4.0,Tân Sơn Nhì,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,24169223,2022-11-13,,nha_dat
155951283,NHÀ 1 TRỆT 2 LẦU 2PN 2WC HIỆP PHÚ QUẬN 9,8000000,45.0,2.0,2.0,đường số,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Phú (Quận 9 cũ),13195125,2024-01-31,,nha_dat
156293849,🍀🍀Cho thuê nhà 4PN 3WC hẻm đg Đỗ Xuân Hợp-p.PLB-Q9,10000000,80.0,4.0,,Hẻm đường Đỗ Xuân Hợp ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),12983065,2024-03-24,,nha_dat
156293858,Cho thuê nhà CHDV Quận 3 nhà 11 PN Full nội thất giá 60 Triệu,60000000,60.0,11.0,,Đường Rạch Bùng Binh,Tp Hồ Chí Minh,Quận 3,Phường 9,2300730,2022-03-10,,nha_dat
151837309,🐳★ Nhà Full nội thất KDC Cityland phường 10 (5x20m) -1 hầm -4 lầu,43000000,100.0,6.0,7.0,18 ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 10,13972742,2024-04-03,,nha_dat
156293843,Cho thuê căn riêng biệt 15m2 tiên nghi đầy đủ,2600000,15.0,1.0,1.0,C13/35 ,Tp Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Hưng,639950,2023-11-26,,nha_dat
156293851,Cho thuê nhà mặt tiền Cư xá Trần Quang Diệu 4PN trệt 4 lầu 17 triệu,17000000,30.0,4.0,3.0,Đường Cư Xá Trần Quang Diệu,Tp Hồ Chí Minh,Quận 3,Phường 14,11572711,2024-03-27,,nha_dat
156293837,Cho thuê biệt thự 225m2 hoàn thiện tại Vinhomes Quận 9 chỉ 43 triệu,43000000,225.0,3.0,3.0,Nguyễn Xiển,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Thạnh Mỹ (Quận 9 cũ),23430043,2023-05-12,,nha_dat
155539929,Nhà 1T2L 5x21 4pn 4wc full nội thất ngay Man Thiện,15000000,110.0,4.0,4.0,Man Thiện,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Phú (Quận 9 cũ),17786643,2023-10-21,,nha_dat
156293838,"NHÀ SẠCH SẼ, HẺM XE HƠI, GẦN NGÃ TƯ GA, TRỆT LẦU, 2PN. HẺM XE HƠI",6500000,68.0,2.0,2.0,Thạnh Xuân 21,Tp Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,18663187,2023-08-06,,nha_dat
156293801,Nhà cho thuê mặt tiền đường tân liêm.ql50..gần chợ phú lạc.kinh danh,6000000,70.0,2.0,2.0,Đường Tân Liêm,Tp Hồ Chí Minh,Huyện Bình Chánh,Xã Đa Phước,10569931,2022-08-21,,nha_dat
156293788,"🏠Nhà nguyên căn Mặt tiền đường số 2, p16, Gò Vấp",4000000,14.85,1.0,1.0,Đường số 2,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 16,26358414,2022-02-22,,nha_dat
153988831,"NHÀ PHỐ THƯƠNG MAI CITYLAND MẶT TIỀN Đ.SỐ 7 (TRỆT 3 LẦU 5X20) MỚI, ĐẸP",33000000,100.0,5.0,4.0,Đường Số 7,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 7,24821666,2022-03-25,,nha_dat
156123214,Nhà mới đẹp sạt quận 1 gần cầu điện biên phủ phường 15 Bình Thạnh,6200000,30.0,1.0,,Đường Điện Biên Phủ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 15,22459145,2024-03-26,,nha_dat
156123214,Nhà mới đẹp sạt quận 1 gần cầu điện biên phủ phường 15 Bình Thạnh,6200000,30.0,1.0,,Đường Điện Biên Phủ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 15,22459145,2023-12-28,,nha_dat
156165167,Chính chủ cho thuê nhà MT Tô Hiệu 5*16 (lâu dài),14000000,80.0,3.0,,Tô Hiệu,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tân Thới Hòa,7755,2024-02-24,,nha_dat
156293693,CHO THUÊ NHÀ ĐƯỜNG 38 HIỆP BÌNH CHÁNH THỦ ĐỨC,8000000,64.0,3.0,2.0,38,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),1277443,2022-09-08,,nha_dat
156233497,Bình Trị Đông - nhà mới sơn sửa mới - 2pn - 2wc - 7tr,7000000,40.0,2.0,2.0,Đường Bình Trị Đông,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông,26395066,2023-06-26,,nha_dat
156257636,🎋Cho thuê nhà đẹp mặt tiền đg Ngô Quyền-p.Hiệp Phú,20000000,100.0,5.0,,Mặt tiền đường Ngô Quyền gần ngã4 thủ đức ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Phú (Quận 9 cũ),12983065,2022-10-30,,nha_dat
156293706,Cho thuê căn nhà mặt tiền 158 lâm thị hố dt 4x17  đúc 1 lầu  2pn,6500000,68.0,2.0,,Lâm Thị Hố,Tp Hồ Chí Minh,Quận 12,Phường Tân Chánh Hiệp,15031043,2023-08-26,,nha_dat
156293687,"nhà 1/ Bình Thành 4x15 3 lầu 4pn 3wc giá 7,5tr",7500000,60.0,4.0,3.0,Đường Bình Thành,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà B,22925485,2024-03-18,,nha_dat
154832435,sang quán,2500000,70.0,1.0,1.0,76 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú B (Quận 9 cũ),19188427,2022-07-12,,nha_dat
155638620,Nhà Biệt Thự Mới .DT 6x30.1Trệt.2Lầu.4PN.3WC.Sân Rộng Đậu 3ÔTÔ,15000000,180.0,4.0,3.0,quốc lộ 1a ngay cầu hiệp bình phước an phú đông quận 12,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),26697785,2024-01-12,,nha_dat
156293453,"NHÀ 201/ NGUYỄN THÁI SƠN DT: 3,5 X 10, 1 TRỆT 1LẦU 3PN 2WC,2 MÁY LẠNH",10000000,35.0,3.0,2.0,Nguyễn Thái Sơn,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 7,26049055,2023-06-02,,nha_dat
156089060,nhà mặt tiền đường phạm v Chiêu F13 GV giá 12tr5,12500000,60.0,2.0,1.0,Đường Phạm Văn Chiêu ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 13,11898185,2024-01-10,,nha_dat
156293660,🚨 Cần cho thuê nhà nguyên căn 11PN mặt tiền đường Q11 cho cải tạo CHDV,30000000,70.0,11.0,7.0,Đường Lạc Long Quân,Tp Hồ Chí Minh,Quận 11,Phường 14,11572711,2022-07-23,,nha_dat
156197986,"Nhà HXH tân cảng,4x20m,trệt,2lầu,ST,6p,full máy lạnh,vpct,spa.",26000000,80.0,6.0,4.0,Đường Tân Cảng,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 25,17042365,2024-03-21,,nha_dat
155705915,"Cho thuê biệt thự khu Khang Điền, Phước Long B, Tp Thủ Đức. Giá 32 Tr",32000000,265.0,4.0,5.0,Đường 10,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),11156916,2022-01-19,,nha_dat
156293614,"CHO THUÊ NHÀ MẶT TIỀN ĐƯỜNG SỐ 6PN,5WC",10000000,240.0,6.0,5.0,Đường Số 6,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Xuân (Quận Thủ Đức cũ),16959514,2022-12-13,,nha_dat
156293599,NHÀ CHO THUÊ NGUYÊN CĂN P TÂN CHÁNH HIỆP Q12,6500000,80.0,2.0,2.0,Đường Lâm Thị Hố,Tp Hồ Chí Minh,Quận 12,Phường Tân Chánh Hiệp,18379661,2023-03-26,,nha_dat
155234874,"Nhà Mặt Tiền đường Chu Văn An 4x20, trệt ,2lầu,st,kd đa ngành.",34000000,80.0,5.0,5.0,Chu Văn An,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 26,17042365,2023-08-11,,nha_dat
153943758,"Thuê mặt bằng hoặc nguyên căn đường Phan Đình Phùng, Q. Phú NHuận",35000000,148.0,5.0,6.0,248C ,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 1,26460607,2024-03-17,,nha_dat
156293589,CHO THUÊ NHÀ 4PN 4 LẦU HXH Q3 TRÂN QUANG DIỆU,17000000,30.0,4.0,3.0,Đường Trần Quang Diệu,Tp Hồ Chí Minh,Quận 3,Phường 14,25834522,2022-01-23,,nha_dat
156163317,💎 Nội thất cơ bản trệt 2 lầu 2PN 3PN Lê Đức Thọ P16 giá chỉ 8 triệu,8000000,40.0,2.0,3.0,Đường Lê Đức Thọ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 16,23144618,2023-11-08,,nha_dat
156195353,Nhà KDC Vĩnh Lộc BHHB 6mx19m 3 lầu 5PN 5WC nhà mới đẹp,15000000,114.0,5.0,5.0,Đường G7,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà B,557438,2022-10-07,,nha_dat
154792545,"Tôi cho thuê biệt thự góc 2MT, 15x15m, 1 trệt 2 lầu, Full NT,",36000000,180.0,4.0,4.0,huỳnh tấn phát,Tp Hồ Chí Minh,Quận 7,Phường Phú Thuận,4320784,2024-02-05,,nha_dat
156045249,NHÀ FULL NỘI THẤT KDC VẠN XUÂN TL40 .TRỆT 2 LẦU. 4PN 4WC. CỔNG BẢO VỆ,10000000,66.0,4.0,,thạnh lộc 40,Tp Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,22344774,2024-04-06,,nha_dat
156094087,"Nhà 4m x 6m, đúc 1 lầu , hẻm 3,5m đường số 4,p16",5500000,24.0,2.0,1.0,Đường Số 4,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 16,2169782,2024-02-06,,nha_dat
155860026,❌ NHÀ NGUYÊN CĂN MẶT TIỀN NGAY CHỢ AN NHƠN,4000000,28.0,1.0,1.0,Đường số 28,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 6,26374415,2022-10-05,,nha_dat
156293447,"Cho thuê nhà 1 Trệt 1 Lầu, Đầy đủ NT, đường Nguyễn Phi Khanh Quận 1",16000000,44.0,1.0,2.0,Nguyễn Phi Khanh,Tp Hồ Chí Minh,Quận 1,Phường Tân Định,4860882,2024-04-02,,nha_dat
156293476,Nhà cho thuê nguyên căn,4000000,55.0,2.0,2.0,Đường số 6,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Trường (Quận 9 cũ),26836845,2024-01-27,,nha_dat
156293466,"✅🌈🛣 Nhà hẻm Huỳnh MẪN ĐẠT 3 phòng ngủ, sát mặt tiền, có máy lạnh",10000000,20.0,3.0,3.0,Huỳnh Mẫn Đạt,Tp Hồ Chí Minh,Quận 5,Phường 7,26400021,2023-09-10,,nha_dat
156293427,Nhà Thuê 4x9m.1 Lầu.2PN.2WC.Hẻm Hoà Bình.Giá:7.5tr,7500000,36.0,2.0,2.0,Đường Hòa Bình,Tp Hồ Chí Minh,Quận Tân Phú,Phường Hiệp Tân,2784717,2022-01-21,,nha_dat
156293413,Nhà đường số 14 p8 dt 4x11m đúc lững 2pn,5500000,44.0,2.0,,Đường Số 14,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 8,26835161,2023-12-31,,nha_dat
156260623,"cho thuê nhà NC 60m2  Trần đình xu Q1,3pn.",13000000,60.0,3.0,2.0,Đường Trần Ðình Xu,Tp Hồ Chí Minh,Quận 1,Phường Nguyễn Cư Trinh,24474650,2023-03-29,,nha_dat
156245869,Sạch sẽ🦚2ph 3x9 🦚Đúc suốt có ban công 🦚Tân Chánh Hiệp 🦚Q12,3000000,27.0,2.0,1.0,Tân Chánh Hiêp10💥Giáp Huỳnh Thị Hai,Tp Hồ Chí Minh,Quận 12,Phường Tân Chánh Hiệp,11832056,2022-08-10,,nha_dat
154624215,Nhà cho thuê đắt địa khu 200 Tân Bình,35000000,80.0,6.0,3.0,156/1/8 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 12,23887683,2022-06-11,,nha_dat
156036984,SIÊU BIỆT THỰ 9x35 6PN 6WC GÀN NGAY HOÀNG DIỆU 2 LINH TRUNG TĐ,55000000,320.0,6.0,6.0,Hoàng Diệu 2,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Trung (Quận Thủ Đức cũ),13195125,2024-03-05,,nha_dat
155921888,Cho thuê nhà nguyên căn mặt tiền bê tông 6m gần KCN Tan Phu Trung,3500000,35.0,2.0,,17 ,Tp Hồ Chí Minh,Huyện Củ Chi,Xã Tân Phú Trung,24177039,2023-01-29,,nha_dat
155271292,"CHO THUÊ VILLA MẶT TIỀN ĐƯỜNG NGAY GA TÀU THỦY BÌNH AN, Q2, 8X15M, 4PN",45000000,120.0,4.0,4.0,Trần Não,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Khánh (Quận 2 cũ),22404729,2024-04-11,,nha_dat
156293360,Cho Thuê Nhà Mặt Tiền Đường Thống Nhất xác chợ đông đúc . GV,16000000,56.0,2.0,1.0,Mặt Tiền Đường Thống Nhất . P11 . Gò Vấp,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 11,1108630,2024-01-29,,nha_dat
155681238,"Chính Chủ cho thuê nhà hẻm xe hơi, gần chợ bình triệu",11000000,60.0,2.0,2.0,27/31 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),4043424,2024-02-27,,nha_dat
153672656,"NHÀ NGUYÊN CĂN THẢO ĐIỀN 5X23M, 3 LẦU, 4PN, FULL NÔI THẤT CAO CẤP",40000000,115.0,4.0,5.0,Đường Nguyễn Văn Hưởng,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Thảo Điền (Quận 2 cũ),22404729,2024-03-25,,nha_dat
156216034,Thuê nhà nguyên căn 56/5 lý thái tổ.Cách Mt 20m.kinh doanh tốt.,11500000,20.0,2.0,3.0,56/5 ,Tp Hồ Chí Minh,Quận 7,Phường Tân Phú,813585,2024-01-31,,nha_dat
156216034,Thuê nhà nguyên căn 56/5 lý thái tổ.Cách Mt 20m.kinh doanh tốt.,11500000,20.0,2.0,3.0,56/5 ,Tp Hồ Chí Minh,Quận 7,Phường Tân Phú,813585,2023-06-11,,nha_dat
155640693,"CHO THUÊ NHÀ NGUYÊN CĂN GÓC 2 MẶT TIỀN AN PHÚ 5X22, 3 LẦU SÀN TRỐNG",45000000,110.0,4.0,5.0,Đường Dương Văn An,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú (Quận 2 cũ),22404729,2022-09-22,,nha_dat
156262407,"Nhà hẻm 4,5m 3pn 4wc Xô Viết Nghệ tĩnh phường 17 Bình Thạnh",13000000,25.0,3.0,4.0,Đường Xô Viết Nghệ Tĩnh,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 17,22459145,2022-05-11,,nha_dat
156210302,cho thuê nhà mặt tiền,10000000,70.0,3.0,,92 ,Tp Hồ Chí Minh,Quận 7,Phường Tân Kiểng,13345476,2024-01-23,,nha_dat
156293275,Nhà Làm Kho Chứa Hàng Gần Ngã Tư 7 Hiền,10000000,110.0,1.0,1.0,Năm Châu,Tp Hồ Chí Minh,Quận Tân Bình,Phường 11,24859661,2024-01-10,,nha_dat
155921488,"Cho thuê nhà đường Phạm Văn Bạch,P12 gần ngã 3 Tân Sơn vs Phạm Văn Bac",7000000,40.0,2.0,2.0,Đường Phạm Văn Bạch,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 12,10047041,2023-08-16,,nha_dat
155251596,"Cho thuê nhà Nguyên căn 75m2 tại Huỳnh Tấn Phát Quận 7, chỉ 8tr5",8000000,75.0,2.0,2.0,16276A ,Tp Hồ Chí Minh,Quận 7,Phường Phú Mỹ,8724092,2024-02-27,,nha_dat
156246989,Nhà Mặt Tiền- Kinh Doanh- Kho Hàng,19000000,100.0,3.0,3.0,Đường số 8,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 11,14091566,2023-01-17,,nha_dat
156293243,"Cho thuê nhà nc, HXH, Phạm Văn Hai P5 Tân Bình",16000000,52.0,2.0,2.0,Phạm Văn Hai,Tp Hồ Chí Minh,Quận Tân Bình,Phường 5,4860882,2024-01-26,,nha_dat
153063234,Nhà Biệt Thự Villa An Phú Đông. DT 400m2 1Trệt 2Lầu 4Pn 4Wc Gara Ôtô,18000000,400.0,4.0,5.0,Villa An Phú Đông ,Tp Hồ Chí Minh,Quận 12,Phường An Phú Đông,12717336,2024-02-13,,nha_dat
155060203,Nhà Mới Xây.DT 270m2.1Trệt.1Lửng.3Lầu.5PN.6WC.Sân Thượng Trước Sau,14000000,60.0,4.0,5.0,hà huy giáp gần gò vấp ngã tư ga,Tp Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,12717336,2023-10-25,,nha_dat
156278582,"cho thuê kho 5,5x26 đường xe tải lớn thoải mái.giá 16tr 1/tháng",16000000,140.0,1.0,1.0,Kênh Tham Lương ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,16887803,2024-04-05,,nha_dat
156293169,"Cho thuê nguyên căn 2pn 3wc,sẵn nội thất, đường Lê Đức Thọ p17 GV",8000000,60.0,2.0,3.0,Lê Đức Thọ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 17,23613635,2022-01-29,,nha_dat
155336092,NHÀ CHO THUÊ 4X20M HẺM 5M NGAY CHỢ PHẠM ĐĂNG GIẢNG,11000000,80.0,3.0,,Phạm Đăng Giảng,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,22574037,2022-10-15,,nha_dat
156293131,"Nhà 2 PN Mai Lão Bạng Gần Hoàng Hoa Thám, Cộng Hoà",7500000,66.0,2.0,1.0,Mai Lão Bạng,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,24859661,2022-06-30,,nha_dat
156293092,Cho Thuê Nhà đẹp Nguyên Căn Hxh nội thất đầy đủ . P15 . GV,16000000,80.0,4.0,4.0,Hxh 1 Xẹt Lê Đức Thọ . Phường 15 . Gò Vấp,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 15,1108630,2022-11-22,,nha_dat
156257583,Nhà Hợp Làm May Mặc Kho Xưởng Hoặc Gia Đình Ở DT 70m2 Hẻm Xe Tải,4000000,70.0,1.0,1.0,Đường Vườn Lài,Tp Hồ Chí Minh,Quận 12,Phường An Phú Đông,12717336,2024-03-03,,nha_dat
156293033,3*9. 1 trệt 2 lầu 3pn 3wc. Hiệp thành 45. Q12,6000000,27.0,3.0,3.0,Hiệp Thành 45,Tp Hồ Chí Minh,Quận 12,Phường Hiệp Thành,4569469,2023-02-04,,nha_dat
156212061,NHÀ CHO THUÊ hẻm nhỏ đường tân hương DT 4x5 đúc 2lầu 2pn 2wc sạch đẹp,5000000,20.0,2.0,2.0,Đường Tân Hương,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,13186503,2024-04-07,,nha_dat
155331113,CHO THUÊ BIỆT THỰ SÂN VƯỜN CÓ THANG MÁY - HIỆP BÌNH PHƯỚC THỦ ĐỨC,60000000,500.0,5.0,5.0,Đường số 3,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),26308136,2022-11-17,,nha_dat
156292967,"Nhà thuê Q7 - Trần Xuân Soạn  Cho thuê nhà hẻm đường Trần Xuân Soạn, p",8000000,24.0,2.0,1.0,Hẻm 793 Đường Trần Xuân Soạn,Tp Hồ Chí Minh,Quận 7,Phường Tân Hưng,10808228,2022-01-22,,nha_dat
154062343,Cho thuê tầng trệt 10x20 Him Lam Tân Hưng Quận 7,30000000,200.0,1.0,,Him Lam,Tp Hồ Chí Minh,Quận 7,Phường Tân Hưng,5509749,2024-03-09,,nha_dat
156247037,NHÀ TRỆT 1LẦU 2PN 3WC ĐƯỜNG 7m GẦN CẦU SẮT APD CHO THUÊ,10000000,60.0,2.0,3.0,Đường Vườn Lài,Tp Hồ Chí Minh,Quận 12,Phường An Phú Đông,25633654,2023-11-26,,nha_dat
155179548,"NHÀ PHỐ MẶT TIỀN 1T2L 4PN5WC - KDC ĐÔNG TĂNG LONG, NGUYỄN DUY TRINH Q9",15000000,110.0,4.0,5.0,Nguyễn Duy Trinh,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Trường Thạnh (Quận 9 cũ),26308136,2022-08-23,,nha_dat
156292920,NHÀ CÁCH CHỢ 100M ĐƯỜNG 🚘🚘 KHU VỰC AN NINH GIÁP TÂN BÌNH,11900000,90.0,4.0,4.0,Đường ĐHT 45 F Tân Hưng Thuận Q 12,Tp Hồ Chí Minh,Quận 12,Phường Tân Hưng Thuận,24926292,2022-03-02,,nha_dat
156086541,☘️MẶT TIỀN NỘI BỘ TẠ QUANG BỬU CÁCH BẾN XE QUẬN 8 300M,25000000,204.0,5.0,4.0,Đường Tạ Quang Bửu,Tp Hồ Chí Minh,Quận 8,Phường 6,4119714,2024-01-31,,nha_dat
154656460,🔥🔥Cho thuê nhà phố 5x20m Trệt 3 lầu🔥 KDC Cityland Trần Thị Nghỉ P7🔥🔥🔥,35000000,100.0,4.0,5.0,Trần Thị Nghỉ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 7,9750828,2024-04-28,,nha_dat
155049371,Giá tốt cho thuê Trệt khu Him Lam Quận 7,15000000,100.0,1.0,,Khu Him Lam,Tp Hồ Chí Minh,Quận 7,Phường Tân Hưng,5509749,2023-11-25,,nha_dat
